topic_id,method,date,forecast,lower,upper,mae,rmse,mape,smape,r2,forecast_pct
115,Ensemble,2026-12-01,0.0024234044329481336,-0.0005397030175727348,0.005386511999884324,0.00169,0.00173,,,,0.24234044329481336
115,Ensemble,2027-01-01,0.002492941258581747,-0.000489431455289828,0.0054753140888686444,0.00169,0.00173,,,,0.2492941258581747
116,Ensemble,2026-08-01,-0.00018857141662282265,-0.0016647615744332651,0.0012876188357750689,0.00233,0.00265,,,,-0.018857141662282265
116,Ensemble,2026-09-01,-0.00018708585704389365,-0.0017186458421397498,0.001344474138965899,0.00233,0.00265,,,,-0.018708585704389366
116,Ensemble,2026-10-01,-0.00010272665402704146,-0.0016457540710137133,0.0014403008502711218,0.00233,0.00265,,,,-0.010272665402704146
116,Ensemble,2026-11-01,-1.8058053673572096e-05,-0.0015610855143159898,0.0015249695233841673,0.00233,0.00265,,,,-0.0018058053673572097
116,Ensemble,2026-12-01,2.6384110506900834e-05,-0.0015194092327674466,0.0015721774301343861,0.00233,0.00265,,,,0.0026384110506900834
116,Ensemble,2027-01-01,2.8720013940724676e-05,-0.001519802041892565,0.0015772419861005017,0.00233,0.00265,,,,0.0028720013940724677
117,Ensemble,2026-08-01,0.0030440396823097245,0.0015392318798242409,0.00454884760121053,0.00222,0.00234,,,,0.30440396823097243
117,Ensemble,2026-09-01,0.0031182206895310656,0.0012743712936144232,0.004962069969032387,0.00222,0.00234,,,,0.31182206895310655
117,Ensemble,2026-10-01,0.0032936145745326058,0.00118960507077543,0.0053976239036668,0.00222,0.00234,,,,0.32936145745326056
117,Ensemble,2026-11-01,0.0034875952134017126,0.0011642591969506448,0.00581093117164512,0.00222,0.00234,,,,0.34875952134017124
117,Ensemble,2026-12-01,0.00375462704879383,0.001238059860887741,0.0062711940038692755,0.00222,0.00234,,,,0.375462704879383
117,Ensemble,2027-01-01,0.004091997952956356,0.001400735985004965,0.006783259688077105,0.00222,0.00234,,,,0.4091997952956356
118,Ensemble,2026-08-01,0.001071664339856243,0.0002870815978096219,0.0018562470527990335,0.00125,0.00134,,,,0.1071664339856243
118,Ensemble,2026-09-01,0.0011126722257182391,0.0002176981158493157,0.0020076463355871627,0.00125,0.00134,,,,0.1112672225718239
118,Ensemble,2026-10-01,0.0011602106291469516,0.00018053027624987262,0.002139890989319988,0.00125,0.00134,,,,0.11602106291469516
118,Ensemble,2026-11-01,0.0012080691510638261,0.0001569780443668445,0.0022591602031911255,0.00125,0.00134,,,,0.12080691510638261
118,Ensemble,2026-12-01,0.0012589625422041843,0.00014495742771604772,0.0023729676967100873,0.00125,0.00134,,,,0.12589625422041842
118,Ensemble,2027-01-01,0.001309658605736067,0.00013877477504485244,0.0024805424618931336,0.00125,0.00134,,,,0.1309658605736067
119,Ensemble,2026-08-01,-6.961373130750132e-05,-0.001888081385259764,0.0017488539954043376,0.00332,0.00363,,,,-0.006961373130750132
119,Ensemble,2026-09-01,-0.0006254110063874394,-0.0026465546641696244,0.0013957327314302792,0.00332,0.00363,,,,-0.06254110063874393
119,Ensemble,2026-10-01,-0.0008522231176385845,-0.002976988388666635,0.0012725422043211691,0.00332,0.00363,,,,-0.08522231176385844
119,Ensemble,2026-11-01,-0.0007134291372739338,-0.0028566434608200755,0.0014297851717202932,0.00332,0.00363,,,,-0.07134291372739338
119,Ensemble,2026-12-01,-0.0003218896679787002,-0.0024687796447294508,0.0018250004251873723,0.00332,0.00363,,,,-0.03218896679787002
119,Ensemble,2027-01-01,0.00012143577735753482,-0.0020641447714769188,0.002307016151569006,0.00332,0.00363,,,,0.012143577735753482
120,Ensemble,2026-08-01,0.0006110403608283852,-0.00044833496599320404,0.001670415713115826,0.00218,0.00244,,,,0.061104036082838514
120,Ensemble,2026-09-01,0.0005818146682787128,-0.0005652125142861103,0.001728841945430985,0.00218,0.00244,,,,0.05818146682787128
120,Ensemble,2026-10-01,0.0005569774155250234,-0.0006527334973800451,0.0017666882920503038,0.00218,0.00244,,,,0.055697741552502344
120,Ensemble,2026-11-01,0.0005344234873844926,-0.0007245444476122903,0.0017933914805889364,0.00218,0.00244,,,,0.05344234873844926
120,Ensemble,2026-12-01,0.0005167056639998202,-0.0007827043696999928,0.001816115697699633,0.00218,0.00244,,,,0.05167056639998202
120,Ensemble,2027-01-01,0.0004999755544587395,-0.0008334982306510871,0.001833449434156015,0.00218,0.00244,,,,0.04999755544587395
121,Ensemble,2026-08-01,0.0008937862686230336,-0.00012955265143230676,0.0019171252396100772,0.00129,0.00156,,,,0.08937862686230336
121,Ensemble,2026-09-01,0.0006032028871854144,-0.0006431248958271616,0.0018495306447321386,0.00129,0.00156,,,,0.06032028871854144
121,Ensemble,2026-10-01,0.00040727526494069153,-0.0009131791207774055,0.0017277296324688944,0.00129,0.00156,,,,0.040727526494069154
121,Ensemble,2026-11-01,0.0002759116258924887,-0.0010747126995031453,0.0016265359803919533,0.00129,0.00156,,,,0.02759116258924887
121,Ensemble,2026-12-01,0.00018556623094544207,-0.0011779811558193742,0.0015491135740545127,0.00129,0.00156,,,,0.018556623094544207
121,Ensemble,2027-01-01,0.00012381893050148962,-0.001245369610770537,0.0014930074990583573,0.00129,0.00156,,,,0.012381893050148963
122,Ensemble,2026-08-01,0.0005331992670311978,-0.00014433612798618096,0.001210734632944746,0.00257,0.00268,,,,0.053319926703119774
122,Ensemble,2026-09-01,-0.00016897419737955618,-0.0010330431941264775,0.0006950947411597042,0.00257,0.00268,,,,-0.016897419737955617
122,Ensemble,2026-10-01,-0.0007462870827153327,-0.0017251353111007689,0.0002325612038777644,0.00257,0.00268,,,,-0.07462870827153327
122,Ensemble,2026-11-01,-0.0010138784645050772,-0.0020300974020776657,2.340502171341871e-06,0.00257,0.00268,,,,-0.10138784645050772
122,Ensemble,2026-12-01,-0.0009234154638903439,-0.0019401849849515524,9.335398441128828e-05,0.00257,0.00268,,,,-0.09234154638903438
122,Ensemble,2027-01-01,-0.000555886726193793,-0.0015885699920734813,0.0004767964960301494,0.00257,0.00268,,,,-0.055588672619379303
123,Ensemble,2026-08-01,0.0006552642640588987,1.6538730051203487e-05,0.0012939897835146786,0.00083,0.00093,,,,0.06552642640588986
123,Ensemble,2026-09-01,0.0005689873210732767,-0.000206456484521402,0.0013444311412198705,0.00083,0.00093,,,,0.05689873210732767
123,Ensemble,2026-10-01,0.0004913606314440604,-0.00036740870778661876,0.0013501299779506972,0.00083,0.00093,,,,0.049136063144406036
123,Ensemble,2026-11-01,0.000423095925438133,-0.0004913579056980591,0.0013375497602123039,0.00083,0.00093,,,,0.0423095925438133
123,Ensemble,2026-12-01,0.00036679242759280183,-0.0005864364123826653,0.0013200212602923114,0.00083,0.00093,,,,0.03667924275928018
123,Ensemble,2027-01-01,0.0003159884395222876,-0.0006648616409403948,0.0012968385054330548,0.00083,0.00093,,,,0.03159884395222876
124,Ensemble,2026-08-01,0.0016049612234037976,0.0012331636055280307,0.001976758834003607,0.00065,0.00069,,,,0.16049612234037977
124,Ensemble,2026-09-01,0.0014779201031244467,0.0008850180903263408,0.0020708221177415417,0.00065,0.00069,,,,0.14779201031244465
124,Ensemble,2026-10-01,0.0010227403112956976,0.00028346253401596004,0.0017620180849374563,0.00065,0.00069,,,,0.10227403112956976
124,Ensemble,2026-11-01,0.0008271812241910557,4.001695726401304e-05,0.001614345498394056,0.00065,0.00069,,,,0.08271812241910556
124,Ensemble,2026-12-01,0.0006425264687909437,-0.00017151723769472332,0.001456570178005095,0.00065,0.00069,,,,0.06425264687909438
124,Ensemble,2027-01-01,0.0005276765093636379,-0.00029878515286340177,0.0013541381688621935,0.00065,0.00069,,,,0.05276765093636379
125,Ensemble,2026-08-01,0.0014917115884688608,0.0005080514532851122,0.0024753717145576627,0.00112,0.00119,,,,0.1491711588468861
125,Ensemble,2026-09-01,0.0014308600175216887,0.0002080156222657272,0.0026537043982257347,0.00112,0.00119,,,,0.14308600175216887
125,Ensemble,2026-10-01,0.0013725876101916316,-2.2901077561829602e-05,0.002768076290669135,0.00112,0.00119,,,,0.13725876101916315
125,Ensemble,2026-11-01,0.0013167959356684318,-0.00021562413906090727,0.0028492160249496863,0.00112,0.00119,,,,0.13167959356684317
125,Ensemble,2026-12-01,0.001263660662182533,-0.00038224294292955603,0.0029095642682041172,0.00112,0.00119,,,,0.1263660662182533
125,Ensemble,2027-01-01,0.0012131413116396293,-0.0005292541117627814,0.0029555367607352655,0.00112,0.00119,,,,0.12131413116396293
126,Ensemble,2026-08-01,-7.267993350978941e-05,-0.0012595523387781945,0.0011141924426547852,0.00208,0.00231,,,,-0.007267993350978941
126,Ensemble,2026-09-01,-8.250306564150378e-05,-0.0012693754636339512,0.0011043693177990284,0.00208,0.00231,,,,-0.008250306564150378
126,Ensemble,2026-10-01,-8.760620403336361e-05,-0.0012744786456815567,0.0010992661939590838,0.00208,0.00231,,,,-0.008760620403336361
126,Ensemble,2026-11-01,-8.544627053197473e-05,-0.001272318559385058,0.0011014261056325999,0.00208,0.00231,,,,-0.008544627053197473
126,Ensemble,2026-12-01,-7.686374738113955e-05,-0.0012637360726140108,0.0011100086506113079,0.00208,0.00231,,,,-0.007686374738113955
126,Ensemble,2027-01-01,-6.161294732009992e-05,-0.001248485316208717,0.0011252594070166018,0.00208,0.00231,,,,-0.006161294732009992
127,Ensemble,2026-08-01,0.0008137974981670124,-0.00040573955532883404,0.002033334566214774,0.00066,0.00081,,,,0.08137974981670124
127,Ensemble,2026-09-01,0.0006388177614321309,-0.0007595598445079703,0.0020371953528203167,0.00066,0.00081,,,,0.06388177614321308
127,Ensemble,2026-10-01,0.000517990847472438,-0.0009557115123497522,0.001991693207294628,0.00066,0.00081,,,,0.051799084747243804
127,Ensemble,2026-11-01,0.0004344948251665323,-0.001073530985417388,0.0019425206211985372,0.00066,0.00081,,,,0.043449482516653225
127,Ensemble,2026-12-01,0.00036995682000355763,-0.0011541618757682328,0.0018940754866715178,0.00066,0.00081,,,,0.036995682000355766
127,Ensemble,2027-01-01,0.00031691546861685634,-0.00121484108108234,0.001848672047419883,0.00066,0.00081,,,,0.031691546861685634
128,Ensemble,2026-08-01,0.00129022255594058,-0.0006309029469336695,0.0032113481170224904,0.00121,0.00137,,,,0.129022255594058
128,Ensemble,2026-09-01,0.0008780939858536536,-0.00131237754216223,0.0030685654556618764,0.00121,0.00137,,,,0.08780939858536536
128,Ensemble,2026-10-01,0.0005800423678010702,-0.0017789326713910853,0.002939017290577904,0.00121,0.00137,,,,0.05800423678010702
128,Ensemble,2026-11-01,0.0005722722853533924,-0.0017867027538387632,0.002931247266337887,0.00121,0.00137,,,,0.057227228535339236
128,Ensemble,2026-12-01,0.0005607236525975168,-0.0017982513865946387,0.0029196986335820116,0.00121,0.00137,,,,0.05607236525975168
128,Ensemble,2027-01-01,0.0005511805647984147,-0.0018077944743937408,0.0029101556039905704,0.00121,0.00137,,,,0.05511805647984147
129,Ensemble,2026-08-01,0.0031045928921537226,0.001489428561573877,0.004719757222733569,0.00245,0.00247,,,,0.31045928921537225
129,Ensemble,2026-09-01,0.0029937496732907122,0.0011586263318928013,0.004828873072896284,0.00245,0.00247,,,,0.2993749673290712
129,Ensemble,2026-10-01,0.0030495223913328475,0.0009189013130667608,0.0051801433531836125,0.00245,0.00247,,,,0.30495223913328473
129,Ensemble,2026-11-01,0.0030630482219146317,0.0007162705883073828,0.005409825855521881,0.00245,0.00247,,,,0.30630482219146316
129,Ensemble,2026-12-01,0.0031161022929461425,0.0005606025130747657,0.005671602189232842,0.00245,0.00247,,,,0.31161022929461424
129,Ensemble,2027-01-01,0.0031798557469608015,0.00043835318377769754,0.005921358426559227,0.00245,0.00247,,,,0.31798557469608013
130,Ensemble,2026-08-01,0.0005640945410249507,-0.0011546276936579716,0.002282816775707873,0.00118,0.00122,,,,0.056409454102495066
130,Ensemble,2026-09-01,2.299893953983177e-05,-0.002746630419139509,0.002792628269115342,0.00118,0.00122,,,,0.002299893953983177
130,Ensemble,2026-10-01,0.00017916771897445583,-0.003574821263794805,0.0039331567308475476,0.00118,0.00122,,,,0.017916771897445585
130,Ensemble,2026-11-01,0.000273739057809446,-0.003726272478766322,0.004273750565281384,0.00118,0.00122,,,,0.027373905780944598
130,Ensemble,2026-12-01,0.0003367376476541479,-0.0037336843191789265,0.004407159614487223,0.00118,0.00122,,,,0.03367376476541479
130,Ensemble,2027-01-01,0.0003803331872022788,-0.0037108386306200086,0.0044715050050245665,0.00118,0.00122,,,,0.03803331872022788
131,Ensemble,2026-08-01,0.0024440552767774695,0.0017945966546135373,0.0030935138407337404,0.00136,0.00141,,,,0.24440552767774695
131,Ensemble,2026-09-01,0.002329349937842476,0.0014839887671849834,0.0031747110502923074,0.00136,0.00141,,,,0.23293499378424762
131,Ensemble,2026-10-01,0.002563082452665828,0.0013073241066815073,0.003818840798650149,0.00136,0.00141,,,,0.2563082452665828
131,Ensemble,2026-11-01,0.0025980277450990486,0.0011998105922036279,0.003996245014409792,0.00136,0.00141,,,,0.25980277450990485
131,Ensemble,2026-12-01,0.002807128939289403,0.0011947745331599897,0.004419483461834139,0.00136,0.00141,,,,0.28071289392894033
131,Ensemble,2027-01-01,0.002940139365391427,0.001193888396234586,0.004686390334548268,0.00136,0.00141,,,,0.29401393653914265
132,Ensemble,2026-08-01,0.00016505397185452938,-0.000889184326725275,0.0012192923359179524,0.00156,0.00176,,,,0.01650539718545294
132,Ensemble,2026-09-01,-0.0004460098425974931,-0.0016387082680713147,0.0007466886047042013,0.00156,0.00176,,,,-0.04460098425974931
132,Ensemble,2026-10-01,-0.0007447911982377709,-0.0020675555226327743,0.0005779731261572325,0.00156,0.00176,,,,-0.07447911982377708
132,Ensemble,2026-11-01,-0.0006085348905717947,-0.0019640211999170654,0.0007469514114975182,0.00156,0.00176,,,,-0.060853489057179466
132,Ensemble,2026-12-01,-0.00012139974551197687,-0.001477798310096454,0.0012349987463129242,0.00156,0.00176,,,,-0.012139974551197686
132,Ensemble,2027-01-01,0.0004525377528689579,-0.0009502110870768868,0.0018552865309691628,0.00156,0.00176,,,,0.04525377528689579
133,Ensemble,2026-08-01,0.0018005632281507483,-3.455267725210465e-05,0.00363567907534594,0.00087,0.00102,,,,0.18005632281507483
133,Ensemble,2026-09-01,0.0018020438564214042,-0.0003780170762924829,0.003982104803687206,0.00087,0.00102,,,,0.18020438564214042
133,Ensemble,2026-10-01,0.0017758433076757124,-0.0006688988903404133,0.004220585520243753,0.00087,0.00102,,,,0.17758433076757124
133,Ensemble,2026-11-01,0.0017363143687340549,-0.0009315629676581958,0.004404191734230136,0.00087,0.00102,,,,0.1736314368734055
133,Ensemble,2026-12-01,0.0016878668519872359,-0.0011765957785749104,0.004552329526205127,0.00087,0.00102,,,,0.16878668519872358
133,Ensemble,2027-01-01,0.001666634676346474,-0.001375554298815661,0.0047088235350932865,0.00087,0.00102,,,,0.1666634676346474
134,Ensemble,2026-08-01,0.0012411860783589218,0.0008115514571790973,0.0016708206995387463,0.0006,0.00064,,,,0.12411860783589218
134,Ensemble,2026-09-01,0.0014067627591911299,0.0006614962647973012,0.0021520292597240476,0.0006,0.00064,,,,0.140676275919113
134,Ensemble,2026-10-01,0.0011207499991111576,4.3046407140990634e-05,0.0021984535942645564,0.0006,0.00064,,,,0.11207499991111576
134,Ensemble,2026-11-01,0.000896192009270773,-0.00034584156411922925,0.002138225577203807,0.0006,0.00064,,,,0.0896192009270773
134,Ensemble,2026-12-01,0.0007166160598627034,-0.0006191142667597314,0.002052346390123117,0.0006,0.00064,,,,0.07166160598627035
134,Ensemble,2027-01-01,0.0005747417985914568,-0.0008172099087477978,0.0019666935077497006,0.0006,0.00064,,,,0.05747417985914568
135,Ensemble,2026-08-01,0.0008710070944858825,-0.00031865113722528754,0.0020606653043691798,0.00042,0.00045,,,,0.08710070944858825
135,Ensemble,2026-09-01,0.0009994364681787623,-0.0004555822429182289,0.002454455186551711,0.00042,0.00045,,,,0.09994364681787622
135,Ensemble,2026-10-01,0.000492878258228302,-0.0011443917628146233,0.0021301482574433545,0.00042,0.00045,,,,0.0492878258228302
135,Ensemble,2026-11-01,0.00048669936950318515,-0.0011505706442637826,0.002123969397822068,0.00042,0.00045,,,,0.048669936950318515
135,Ensemble,2026-12-01,0.00048498797696083784,-0.001152282033168151,0.0021222579761758903,0.00042,0.00045,,,,0.048498797696083784
135,Ensemble,2027-01-01,0.00048274514847435057,-0.001154524868930596,0.0021200151185855726,0.00042,0.00045,,,,0.04827451484743506
136,Ensemble,2026-08-01,0.0009363327462973488,-0.0009261733340583165,0.002798838768445353,0.00071,0.00087,,,,0.09363327462973488
136,Ensemble,2026-09-01,0.0006077155838691803,-0.0021005729893491696,0.003316004186191361,0.00071,0.00087,,,,0.06077155838691803
136,Ensemble,2026-10-01,0.0004692658405934747,-0.0027203081614237574,0.0036588398426107066,0.00071,0.00087,,,,0.04692658405934747
136,Ensemble,2026-11-01,0.0004764868936035782,-0.002772646424950938,0.0037256202121580943,0.00071,0.00087,,,,0.04764868936035782
136,Ensemble,2026-12-01,0.00046555910375900567,-0.0027835742147955104,0.0037146924223135217,0.00071,0.00087,,,,0.04655591037590057
136,Ensemble,2027-01-01,0.0004597835650201887,-0.0027893497535343274,0.003708916825367044,0.00071,0.00087,,,,0.04597835650201887
137,Ensemble,2026-08-01,2.3477135982830077e-05,-0.0008298787187856068,0.0008768329761993517,0.00146,0.00159,,,,0.0023477135982830077
137,Ensemble,2026-09-01,2.4501627194695175e-05,-0.0008288542057458689,0.0008778574892390897,0.00146,0.00159,,,,0.0024501627194695175
137,Ensemble,2026-10-01,2.118351221724879e-05,-0.0008321722752485802,0.0008745393615287175,0.00146,0.00159,,,,0.002118351221724879
137,Ensemble,2026-11-01,1.60774707183009e-05,-0.0008372783676792314,0.0008694332690980663,0.00146,0.00159,,,,0.0016077470718300901
137,Ensemble,2026-12-01,1.1139374691992998e-05,-0.0008422164728004863,0.0008644951639768114,0.00146,0.00159,,,,0.0011139374691992998
137,Ensemble,2027-01-01,7.079616352712037e-06,-0.000846276224318557,0.0008604354706664016,0.00146,0.00159,,,,0.0007079616352712037
138,Ensemble,2026-08-01,0.000531901174767596,-0.0005194223303328601,0.0015832246694088628,0.00147,0.00184,,,,0.0531901174767596
138,Ensemble,2026-09-01,0.00040060290022807997,-0.0007771219447431167,0.0015783278443341992,0.00147,0.00184,,,,0.040060290022808
138,Ensemble,2026-10-01,0.00030286573841657337,-0.0009255779632870271,0.0015313094173828065,0.00147,0.00184,,,,0.030286573841657338
138,Ensemble,2026-11-01,0.0002310801079042271,-0.0010226631013537638,0.001484823308067271,0.00147,0.00184,,,,0.02310801079042271
138,Ensemble,2026-12-01,0.0001757949538455516,-0.0010913600279706189,0.0014429499702225206,0.00147,0.00184,,,,0.01757949538455516
138,Ensemble,2027-01-01,0.00013304722142595026,-0.001141405464011355,0.0014074999159582025,0.00147,0.00184,,,,0.013304722142595026
139,Ensemble,2026-08-01,0.001506242223478967,-0.0011401514493860707,0.004152635954551665,0.00079,0.00092,,,,0.15062422234789669
139,Ensemble,2026-09-01,0.001772523497170697,-0.0016207134189127742,0.005165760413254168,0.00079,0.00092,,,,0.1772523497170697
139,Ensemble,2026-10-01,0.0015953394451206611,-0.0024803053937878516,0.005670984313133004,0.00079,0.00092,,,,0.15953394451206612
139,Ensemble,2026-11-01,0.001499741105534221,-0.0027471888006751705,0.005746670953535952,0.00079,0.00092,,,,0.1499741105534221
139,Ensemble,2026-12-01,0.0014514542925630196,-0.0028430652413520057,0.005745973826478045,0.00079,0.00092,,,,0.14514542925630197
139,Ensemble,2027-01-01,0.0014185482884580543,-0.0028894988233394685,0.0057265954293594075,0.00079,0.00092,,,,0.14185482884580541
140,Ensemble,2026-08-01,0.001441733570858098,-0.0006046320609956905,0.0034880992318157165,0.00061,0.00072,,,,0.1441733570858098
140,Ensemble,2026-09-01,0.001242010371163871,-0.0013263621164841522,0.0038103828006042337,0.00061,0.00072,,,,0.1242010371163871
140,Ensemble,2026-10-01,0.0010911779110693107,-0.0017691711273684929,0.003951526949507114,0.00061,0.00072,,,,0.10911779110693107
140,Ensemble,2026-11-01,0.001009354808018647,-0.0020296581900541943,0.004048367747883827,0.00061,0.00072,,,,0.10093548080186471
140,Ensemble,2026-12-01,0.0009321922741827093,-0.0022204583288868486,0.004084842848148437,0.00061,0.00072,,,,0.09321922741827093
140,Ensemble,2027-01-01,0.0008673599664946032,-0.002359059909112338,0.004093779842101544,0.00061,0.00072,,,,0.08673599664946031
141,Ensemble,2026-08-01,0.000392272459240124,-0.03962206940085903,0.040406614319339285,0.0001,0.0001,,,,0.0392272459240124
141,Ensemble,2026-09-01,0.000392505362643354,-0.06607395189438978,0.0668589626196765,0.0001,0.0001,,,,0.0392505362643354
141,Ensemble,2026-10-01,0.00039286786904158666,-0.08466171682294053,0.08544745256466169,0.0001,0.0001,,,,0.03928678690415867
141,Ensemble,2026-11-01,0.0003932933597669065,-0.0998599369322066,0.10064652364810243,0.0001,0.0001,,,,0.03932933597669065
141,Ensemble,2026-12-01,0.000393647382398561,-0.1130395906910846,0.11382688545588174,0.0001,0.0001,,,,0.039364738239856104
141,Ensemble,2027-01-01,0.0003940097942093447,-0.12483962190863465,0.12562764149341535,0.0001,0.0001,,,,0.03940097942093447
142,Ensemble,2026-08-01,-1.3685890758311813e-05,-0.0016603969898772194,0.0016330251938086804,0.00245,0.0028,,,,-0.0013685890758311813
142,Ensemble,2026-09-01,-1.2702283152280812e-05,-0.0016594132804077818,0.0016340087868627962,0.00245,0.0028,,,,-0.0012702283152280813
142,Ensemble,2026-10-01,-5.914549569966708e-06,-0.0016526255686533406,0.0016407964986172375,0.00245,0.0028,,,,-0.0005914549569966709
142,Ensemble,2026-11-01,4.474775755410577e-06,-0.0016422363160875394,0.0016511858675983605,0.00245,0.0028,,,,0.00044747757554105774
142,Ensemble,2026-12-01,1.6704972926858376e-05,-0.0016300060716223671,0.0016634161120635327,0.00245,0.0028,,,,0.0016704972926858375
142,Ensemble,2027-01-01,2.851568567599685e-05,-0.0016181953879770591,0.0016752267957088408,0.00245,0.0028,,,,0.002851568567599685
143,Ensemble,2026-08-01,-6.931920779607026e-06,-0.0007312518231053842,0.0007173880388443364,0.00179,0.0019,,,,-0.0006931920779607026
143,Ensemble,2026-09-01,-3.090392738158698e-06,-0.000727410350315739,0.0007212295116339816,0.00179,0.0019,,,,-0.0003090392738158698
143,Ensemble,2026-10-01,1.0791134172905004e-06,-0.0007232408191491855,0.0007253990428005351,0.00179,0.0019,,,,0.00010791134172905004
143,Ensemble,2026-11-01,3.1772196962265298e-06,-0.0007211426658038987,0.0007274971961458219,0.00179,0.0019,,,,0.000317721969622653
143,Ensemble,2026-12-01,3.6519525110634277e-06,-0.0007206679823291494,0.0007279718796205713,0.00179,0.0019,,,,0.00036519525110634277
143,Ensemble,2027-01-01,3.3821038414316718e-06,-0.0007209378330451442,0.0007277020289045764,0.00179,0.0019,,,,0.0003382103841431672
144,Ensemble,2026-08-01,0.00014608558287871316,-0.006990118389000216,0.007282289598413388,0.00107,0.00114,,,,0.014608558287871316
144,Ensemble,2026-09-01,0.0010145050635505535,-0.008653555696741753,0.010682565809290945,0.00107,0.00114,,,,0.10145050635505534
144,Ensemble,2026-10-01,0.0003963028952399112,-0.01125068816652042,0.01204329397155216,0.00107,0.00114,,,,0.03963028952399112
144,Ensemble,2026-11-01,0.00041995381564480493,-0.011227920097916625,0.012067827758310066,0.00107,0.00114,,,,0.041995381564480495
144,Ensemble,2026-12-01,0.00042055200257568173,-0.011227790901626539,0.012068894834018327,0.00107,0.00114,,,,0.042055200257568176
144,Ensemble,2027-01-01,0.0004184937247743746,-0.011229849547428214,0.012066836982425048,0.00107,0.00114,,,,0.04184937247743746
145,Ensemble,2026-08-01,0.0006478632908888593,8.34347341680848e-05,0.001212291871256496,0.00167,0.00182,,,,0.06478632908888593
145,Ensemble,2026-09-01,0.0002721438235176356,-0.00037995049501357033,0.000924238180247619,0.00167,0.00182,,,,0.02721438235176356
145,Ensemble,2026-10-01,-5.931709663417015e-05,-0.0007962334702760278,0.0006775992861026345,0.00167,0.00182,,,,-0.005931709663417015
145,Ensemble,2026-11-01,-0.0003704194056864975,-0.0011476322621130459,0.00040679345346853493,0.00167,0.00182,,,,-0.03704194056864975
145,Ensemble,2026-12-01,-0.000544236117935324,-0.0013353128590973765,0.00024684064414510674,0.00167,0.00182,,,,-0.054423611793532396
145,Ensemble,2027-01-01,-0.0005886986495018803,-0.001379932910732665,0.00020253565538465025,0.00167,0.00182,,,,-0.058869864950188026
146,Ensemble,2026-08-01,-2.0585044694598764e-05,-0.0004875596793971728,0.0004463896045598905,0.00148,0.00151,,,,-0.0020585044694598764
146,Ensemble,2026-09-01,-1.3302761544764508e-05,-0.00048027740625178025,0.0004536719068091135,0.00148,0.00151,,,,-0.0013302761544764508
146,Ensemble,2026-10-01,-3.2171701604966074e-06,-0.00047019182305296466,0.00046375749000792906,0.00148,0.00151,,,,-0.00032171701604966074
146,Ensemble,2026-11-01,6.347411272145109e-06,-0.00046062722752315507,0.0004733220564339082,0.00148,0.00151,,,,0.0006347411272145109
146,Ensemble,2026-12-01,1.420163425791543e-05,-0.0004527730059016268,0.0004811763071592669,0.00148,0.00151,,,,0.001420163425791543
146,Ensemble,2027-01-01,1.6176263670786284e-05,-0.00045079836921279833,0.00048315091474426493,0.00148,0.00151,,,,0.0016176263670786284
147,Ensemble,2026-08-01,0.001090666296281836,-0.00011726489701810564,0.0022985974313741164,0.00053,0.00057,,,,0.1090666296281836
147,Ensemble,2026-09-01,0.001220879485978442,-0.00021762902141484722,0.0026593879351640703,0.00053,0.00057,,,,0.12208794859784419
147,Ensemble,2026-10-01,0.0012031346506885313,-0.0004195243586001396,0.0028257936599772023,0.00053,0.00057,,,,0.12031346506885313
147,Ensemble,2026-11-01,0.0012064772080681559,-0.00041645177718915947,0.0028294061351178106,0.00053,0.00057,,,,0.12064772080681559
147,Ensemble,2026-12-01,0.0012058251658506032,-0.00041710379030288167,0.002828754092900258,0.00053,0.00057,,,,0.12058251658506032
147,Ensemble,2027-01-01,0.0012075307667306896,-0.00041539818942279525,0.0028304596937803444,0.00053,0.00057,,,,0.12075307667306896
148,Ensemble,2026-08-01,1.1247292604821268e-05,-0.0009444320426443695,0.0009669265678273617,0.00143,0.00166,,,,0.0011247292604821268
148,Ensemble,2026-09-01,1.110058838094119e-05,-0.0009445787259498715,0.0009667798845218598,0.00143,0.00166,,,,0.001110058838094119
148,Ensemble,2026-10-01,8.310559678648133e-06,-0.0009473687355527758,0.0009639898749189555,0.00143,0.00166,,,,0.0008310559678648133
148,Ensemble,2026-11-01,4.872020326729398e-06,-0.000950807294913578,0.0009605513155581533,0.00143,0.00166,,,,0.0004872020326729398
148,Ensemble,2026-12-01,1.4918158512955415e-06,-0.0009541875301981448,0.0009571710802735864,0.00143,0.00166,,,,0.00014918158512955415
148,Ensemble,2027-01-01,-3.302591551346268e-07,-0.0009560095464000582,0.0009553490640716731,0.00143,0.00166,,,,-3.302591551346268e-05
149,Ensemble,2026-08-01,-0.0008904595718613225,-0.001428768538325349,-0.0003521505903906335,0.00211,0.00217,,,,-0.08904595718613226
149,Ensemble,2026-09-01,-0.0012581053949121215,-0.00207635983874479,-0.0004398509365275376,0.00211,0.00217,,,,-0.12581053949121215
149,Ensemble,2026-10-01,-0.0012072957808173693,-0.002216665911341123,-0.00019792563574170039,0.00211,0.00217,,,,-0.12072957808173693
149,Ensemble,2026-11-01,-0.0008168304765747635,-0.001904326253987442,0.00027066531902780896,0.00211,0.00217,,,,-0.08168304765747636
149,Ensemble,2026-12-01,-0.00023588031660110097,-0.0013299092011470357,0.0008581485533929187,0.00211,0.00217,,,,-0.023588031660110097
